0,1,2,3,4,5,6,7,8,9,10
69,73124,1.0,"[95,5]","[-1,55]","[10,90]","[24,5]",problem11763,4137.0," Lose one , win , option B , you are not losing any money .",15.0
70,73124,1.0,"[90,5,5]","[-1,53.5,54.5]",[100],[18],problem6690,4740.0,lose option B because you have the guarantee of the $ 18 .,13.0
71,73124,0.0,"[25,75]","[25,14]","[99,1]","[21,52]",problem9701,10839.0," Win 21 for 25 , win 14 for 75 , 52 with 1 . 75 to 25 . I do option A because the percentages are higher than option B .",31.0
72,73124,0.0,"[40,60]","[45,-7]","[95,0.15625,0.78125,1.5625,1.5625,0.78125,0.15625]","[11,61.5,62.5,63.5,64.5,65.5,66.5]",problem6601,10752.0," Win 45 with 40 , lose 7 with 60 . Win 11 with a 95 . I do option B because you are still getting more .",27.0
73,73124,1.0,"[40,60]","[-23,-8]",[100],[-1],problem5376,7491.0," Lose 23 with 40 , lose 8 with 60 , lose 1 with 100 . A do option be because you are losing a lot less .",27.0
74,73124,1.0,"[80,20]","[-3,100]",[100],[29],problem11485,6276.0," Loose 3 with 80 , win 1 with a 20 . I would do option B because you have the 100 % chance of winning it .",27.0
75,73124,0.0,"[75,25]","[6,18]",[100],[2],problem8043,11475.0,Win $ 6 with $ 75 . Win $ 2 with $ 100 . Win $ 18 with $ 25 . I do option A because you have a good chance .,32.0
76,73124,0.0,"[40,60]","[-27,4]","[40,60]","[25,-33]",problem7553,9354.0," Lose 27 with 40 , lose 33 with 60 , win 4 with 60 , win 25 with 40 . Option A , you are winning and losing less .",30.0
77,73124,1.0,"[95,5]","[-7,79]","[80,20]","[-1,-11]",problem5394,10153.0,Lose 7 with 95 %. That is a big percent . Lose 1 with 80 . That is a less . Less . I would do option B of less chance of losing money .,35.0
78,73124,0.0,"[60,20,20]","[-34,108,106]",[100],[17],problem1479,12002.0," lose 34 with 60 , 108 with 20 , 20 . I do option A because I mean , you have a good chance of winning that .",28.0
79,73124,1.0,"[80,10,5,2.5,1.25,0.625,0.625]","[11,60,58,54,46,30,-2]","[90,10]","[17,-4]",problem12876,3745.0," when I would do option B , you have a bigger chance of winning more because the percentages are higher compared to option A .",25.0
80,73124,1.0,"[99,1]","[-8,-27]","[10,0.70312,4.92188,14.76563,24.60938,24.60938,14.76563,4.92188,0.70312]","[-37,-0.5,0.5,1.5,2.5,3.5,4.5,5.5,6.5]",problem2081,4562.0," Lose A , lose , win . Do option B because you have more opportunities to win compared to losing only .",22.0
18,73126,1.0,"[25,75]","[1000,0]",[100],[240],practice_problem_a,67328.0,,0.0
19,73126,1.0,"[80,20]","[-500,0]",[100],[-400],practice_problem_b,11931.0,,0.0
21,73126,0.0,"[50,50]","[61,-15]","[20,80]","[-12,24]",problem3898,44625.0,,0.0
22,73126,0.0,"[25,75]","[41,4]","[90,10]","[8,45]",problem4667,25476.0," No , no .",4.0
23,73126,1.0,"[20,40,40]","[-5,37,35]",[100],[27],problem12049,17222.0,Sometimes you got to take a risk .,8.0
24,73126,0.0,[100],[21],"[5,47.5,47.5]","[-10,12.5,13.5]",problem14467,22520.0,This is support .,4.0
25,73126,1.0,"[50,50]","[18,-32]","[75,12.5,12.5]","[-16,46.5,47.5]",problem8417,37041.0," No , I do not know .",7.0
26,73126,1.0,"[25,2.34375,11.71875,23.4375,23.4375,11.71875,2.34375]","[-35,-8.5,-7.5,-6.5,-5.5,-4.5,-3.5]","[25,75]","[88,-41]",problem120,12356.0,,0.0
27,73126,0.0,[100],[29],"[50,50]","[6,52]",problem2154,11888.0,I,1.0
28,73126,0.0,[100],[8],"[80,0.625,3.125,6.25,6.25,3.125,0.625]","[-7,75.5,76.5,77.5,78.5,79.5,80.5]",problem593,8671.0,Tony,1.0
29,73126,1.0,"[90,10]","[-1,1]",[100],[6],problem1024,10090.0," I am so sorry , so loud .",8.0
30,73126,0.0,[100],[25],"[10,45,22.5,22.5]","[-15,27,25,21]",problem1256,18339.0,Come on .,3.0
31,73126,1.0,"[60,5,15,15,5]","[-30,83.5,84.5,85.5,86.5]",[100],[21],problem10814,2570.0,Thank you .,3.0
32,73126,0.0,"[75,12.5,12.5]","[32,42,44]","[5,95]","[98,26]",problem2736,19572.0,,0.0
33,73126,0.0,[100],[11],"[40,60]","[-29,52]",problem13714,1437.0,I do not know .,5.0
34,73126,0.0,"[50,50]","[-8,13]",[100],[4],problem1558,48524.0,Take that one .,4.0
35,73126,0.0,"[25,0.58594,4.10156,12.30469,20.50781,20.50781,12.30469,4.10156,0.58594]","[-20,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5]",[100],[17],problem11825,38993.0,Thank you .,3.0
36,73126,0.0,[100],[20],"[50,6.25,18.75,18.75,6.25]","[10,33.5,34.5,35.5,36.5]",problem10088,19705.0,,0.0
37,73126,0.0,"[50,1.5625,7.8125,15.625,15.625,7.8125,1.5625]","[3,37.5,38.5,39.5,40.5,41.5,42.5]","[25,75]","[100,-9]",problem6120,18939.0,the save option .,4.0
38,73126,0.0,[100],[18],"[10,90]","[-25,18]",problem6893,15521.0,Thank you .,3.0
39,73126,1.0,"[1,99]","[9,7]","[40,60]","[7,25]",problem2816,14689.0,,0.0
40,73126,0.0,"[20,40,40]","[1,39,41]","[90,10]","[29,-11]",problem7720,97097.0,Thank you .,3.0
41,73126,0.0,"[80,20]","[-16,11]",[100],[-9],problem6656,16071.0,I,1.0
42,73126,1.0,[100],[20],"[95,5]","[23,50]",problem13422,62311.0,This one .,3.0
43,73126,0.0,[100],[25],"[95,2.5,1.25,0.625,0.625]","[15,42,40,36,28]",problem7511,73747.0,,0.0
44,73126,1.0,"[5,95]","[23,-11]","[80,20]","[-17,53]",problem10649,35789.0,Got this,2.0
45,73126,1.0,[100],[1],"[90,10]","[-10,77]",problem14412,5687.0,Just tell one .,4.0
46,73126,1.0,[100],[18],"[60,40]","[-44,103]",problem6028,15554.0,,0.0
47,73126,0.0,"[40,60]","[36,-34]","[12.5,37.5,37.5,12.5]","[-7.5,-6.5,-5.5,-4.5]",problem5978,12637.0,to rest,2.0
48,73126,0.0,"[1,99]","[99,8]","[50,25,12.5,6.25,3.125,3.125]","[-10,43,41,37,29,13]",problem9593,13905.0,,0.0
49,73126,0.0,"[80,20]","[3,31]","[75,25]","[22,-10]",problem13952,9137.0,,0.0
50,73126,1.0,[100],[-3],"[40,7.5,22.5,22.5,7.5]","[-28,1.5,2.5,3.5,4.5]",problem11176,3390.0,,0.0
51,73126,0.0,"[10,45,45]","[-13,28.5,29.5]",[100],[27],problem10287,13570.0,,0.0
52,73126,1.0,"[60,40]","[37,-5]","[99,1]","[26,34]",problem2715,1736.0,,0.0
53,73126,0.0,"[40,7.5,22.5,22.5,7.5]","[-34,9.5,10.5,11.5,12.5]","[75,25]","[-5,-16]",problem10059,3937.0,At this point I am just picking ...,8.0
54,73126,0.0,"[90,0.07812,0.54688,1.64062,2.73438,2.73438,1.64062,0.54688,0.07812]","[-16,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5]",[100],[-1],problem127,10504.0,Just like if ...,4.0
55,73126,0.0,"[40,60]","[-48,59]",[100],[20],problem3008,8388.0,,0.0
56,73126,1.0,[100],[-3],"[95,5]","[-11,36]",problem11946,9587.0,So we are going to take ...,7.0
57,73126,0.0,"[10,45,45]","[15,31.5,32.5]",[100],[22],problem9556,4553.0,It was bad .,4.0
58,73126,0.0,"[10,45,45]","[-8,19.5,20.5]","[60,40]","[40,-15]",problem12415,46158.0,,0.0
59,73126,1.0,"[80,20]","[7,17]","[25,75]","[41,6]",problem11077,13138.0,,0.0
60,73126,0.0,"[80,20]","[8,4]","[60,20,10,10]","[-17,19,21,25]",problem1004,2420.0,,0.0
61,73126,1.0,"[1,99]","[88,22]","[80,2.5,7.5,7.5,2.5]","[8,46.5,47.5,48.5,49.5]",problem7542,8170.0,,0.0
62,73126,0.0,"[99,1]","[-2,-12]",[100],[-2],problem9962,1803.0,,0.0
63,73126,1.0,"[40,60]","[-2,1]","[5,95]","[30,-4]",problem8081,36339.0,,0.0
64,73126,0.0,"[60,20,10,5,5]","[-10,81,83,87,95]",[100],[30],problem6992,6620.0,deals .,2.0
65,73126,0.0,"[80,20]","[-39,93]","[80,20]","[-6,-11]",problem13926,2141.0,This one .,3.0
66,73126,1.0,"[40,60]","[20,-5]","[95,2.5,1.25,0.625,0.625]","[3,26,28,32,40]",problem8110,1891.0,,0.0
67,73126,1.0,"[25,75]","[-8,16]",[100],[17],problem2370,3853.0,,0.0
68,73126,1.0,"[40,60]","[92,-13]","[50,50]","[5,41]",problem8985,3219.0,,0.0
69,73126,0.0,"[5,95]","[30,8]","[95,0.03906,0.27344,0.82031,1.36719,1.36719,0.82031,0.27344,0.03906]","[7,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5]",problem10714,7821.0,Take the wing .,4.0
70,73126,0.0,[100],[25],"[20,80]","[7,37]",problem6705,3986.0,,0.0
71,73126,1.0,"[10,90]","[63,-7]","[95,2.5,1.25,0.625,0.3125,0.15625,0.07812,0.07812]","[-4,12,14,18,26,42,74,138]",problem9273,7604.0,there is,2.0
72,73126,1.0,"[80,20]","[-3,59]","[75,25]","[15,8]",problem13561,1670.0,This one .,3.0
73,73126,0.0,[100],[-3],"[60,40]","[-33,16]",problem14129,4186.0,This one .,3.0
74,73126,0.0,[100],[-5],"[50,25,12.5,6.25,3.125,1.5625,1.5625]","[-45,30,32,36,44,60,92]",problem11468,4387.0,$ 2,2.0
75,73126,0.0,[100],[-5],"[90,1.25,3.75,3.75,1.25]","[-15,10.5,11.5,12.5,13.5]",problem2649,3203.0,I have been lose four .,6.0
76,73126,0.0,"[40,60]","[25,-5]","[25,75]","[-18,17]",problem2952,13004.0,,0.0
77,73126,1.0,"[80,20]","[9,-7]","[99,1]","[4,45]",problem9280,3337.0,,0.0
78,73126,0.0,[100],[7],"[99,0.5,0.25,0.125,0.0625,0.0625]","[9,20,22,26,34,50]",problem2060,3019.0,,0.0
79,73126,1.0,"[80,20]","[-20,80]",[100],[7],problem2565,3787.0,,0.0
80,73126,0.0,[100],[2],"[95,0.03906,0.27344,0.82031,1.36719,1.36719,0.82031,0.27344,0.03906]","[0,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5]",problem11387,1720.0,,0.0
81,73126,0.0,"[99,1]","[6,92]","[60,40]","[8,-2]",problem305,1821.0,,0.0
82,73126,0.0,"[50,50]","[34,14]","[40,30,30]","[-13,65,63]",problem8485,6619.0,,0.0
83,73126,1.0,"[99,1]","[17,29]",[100],[18],problem574,1570.0,,0.0
84,73126,0.0,"[75,25]","[14,64]","[5,95]","[47,27]",problem8025,12621.0,I hate that I cannot -,6.0
18,73141,0.0,"[25,75]","[1000,0]",[100],[240],practice_problem_a,25545.0," Yeah . Please try to speak your thoughts aloud when you reach a decision to register . When a thought , well , like you are not really losing anything . So why not ? Like , you know , it is either lose zero with a 75 % chance , but you are , or you win , but like you are not , you would not lose anything . So I say that one would be better . Like , why not ? You are not , you are not going to lose anything .",97.0
19,73141,0.0,"[80,20]","[-500,0]",[100],[-400],practice_problem_b,43357.0," Lose 500 if I 80 % chance to lose 0 or lose 400 . Um , hmm , like it is 100 % that , like no matter what you are going to lose , there is a slight chance that you do not lose anything . And although I say it is small , you know , you never know . It is , I do not know . Maybe just sense it is slower and like you never know . Like , like you never know if you are not going to lose and like , I do not know . I have , uh , you know , I will go with this one . Just you never know . You will not , worst case scenario , it is just $ 100 for , I guess . I do not know . That is , I mean , yeah , it is $ 100 and oh , but maybe because you never know . There is a slight chance .",174.0
21,73141,0.0,"[40,60]","[38,0]","[12.5,37.5,37.5,12.5]","[13.5,14.5,15.5,16.5]",problem12531,21104.0," Um , let us see , win 38 with 40 , 60 . Oh gosh , does that win 30 ? Hmm . Well , okay , again , this one , it is like you lose . You win with a 40 % chance , but like you lose nothing . I say that because like even if you lose , you do not lose anything .",68.0
22,73141,0.0,"[50,25,25]","[-28,55,53]",[100],[9],problem7402,20453.0," I will lose 28 with a 50 % chance , win 55 dollars with a 25 % chance , win 53 or win I am done . Again , like I would say I guess like 20 , comparing it to like the other scenarios it is like well okay it is not as big so I do not know part of me like you want like I go with that one more because it is not that much money in the end .",84.0
23,73141,1.0,[100],[10],"[80,20]","[7,43]",problem333,13298.0," Alright , when $ 10 , 100 % chance , $ 143 . Hmm . Either way , like it is , again , like you are winning something , win or lose , so like $ 7 , $ 7 , I guess , like it is , I guess go with that .",55.0
24,73141,0.0,"[25,75]","[45,-27]","[40,60]","[-29,13]",problem9099,13319.0," That one ? $ 145 for a 25 % chance , lose $ 29 . Hmm , okay . What one has more ? Okay , lose . Also , I will go with this one , just although it is $ 200 difference , but I chose the $ 100 one . But you can win more too , so I say that . Yeah , okay .",69.0
25,73141,1.0,"[50,50]","[5,6]","[40,60]","[19,6]",problem9729,8334.0," Win $ 5 off of $ 50 and $ 6 . Okay , they are both win but you have a chance to win more .",26.0
26,73141,1.0,"[50,50]","[-22,19]","[20,80]","[66,-25]",problem8256,12214.0," lose 22 dollars , what for 10 %? win 19 , win 66 , 20 , lose 25 hmmm hmmm I think like winning the 66 over , let me get hmmm like , I guess there is a greater like difference between the two , but like I do not know , you have a chance to win more , so you ",63.0
27,73141,1.0,[100],[5],"[40,60]","[-23,44]",problem12379,20054.0," if we go with that one , lose $ 23 with a 40 % chance win , 44 with a 50 or 60 win $ 5 with a 100 % chance . Um , again , it is a greater chance , like you have 40 , 44 versus 5 , and obviously 100 you are guaranteed , but like you have a 60 % chance it is over 50 . Here I am .",75.0
28,73141,0.0,[100],[24],"[10,11.25,33.75,33.75,11.25]","[-36,21.5,22.5,23.5,24.5]",problem6670,7186.0," I am just being risky . We are in 24 with 100 . Yeah , this one . No , without a doubt . Although , those have ... You have more , but like , why not guarantee the 24 at that rate when there is that much .",50.0
29,73141,0.0,"[95,5]","[13,35]",[100],[7],problem13378,5230.0," Win , okay this one , it is all just wins again . Why not take the chance and see if you can win 35 vs 13 ?",28.0
30,73141,0.0,[100],[20],"[75,12.5,6.25,3.125,1.5625,0.78125,0.78125]","[6,64,62,58,50,34,2]",problem7651,4410.0,uh win six win yeah no 100 % this one even if there is like those chances like I do not know they are not I do not know why this one does not see that is drastic as the others like it is just I guess like your highest you know is six but like you can 100 % get 20 like it is 100 % greater than that,70.0
31,73141,0.0,"[10,90]","[30,20]","[99,0.03125,0.15625,0.3125,0.3125,0.15625,0.03125]","[22,103.5,104.5,105.5,106.5,107.5,108.5]",problem6895,5342.0," Okay , I win . I am going to go with this one , because again , like , although like that one , yeah , it is a 99 % chance , but like , you can have a chance , I guess other than the 21 . Like , obviously that is less than 22 , but like , but yeah . But yeah , here we go with this one .",74.0
32,73141,1.0,"[80,10,5,2.5,1.25,1.25]","[-28,73,75,79,87,103]","[10,90]","[99,-19]",problem6906,14266.0," Lose 28 with an 80 % chance . Oh , so it is loose . Hmm . With 99 , or it loses 9 . Um , and we got this one . Although it is like only a 10 % chance . Like all these ones , like it is not that much . I guess like the 73 is the same , but then that there is less and you are also losing less . So .",79.0
33,73141,1.0,"[80,0.15625,1.09375,3.28125,5.46875,5.46875,3.28125,1.09375,0.15625]","[8,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5]","[25,75]","[106,-2]",problem7957,11604.0," It is okay , win 80 % win 97 % so they are all really close but like then 100 so let us see win 100 oh yeah 100 only $ 2 yeah ",33.0
34,73141,1.0,"[1,99]","[72,13]","[95,0.15625,0.78125,1.5625,1.5625,0.78125,0.15625]","[12,61.5,62.5,63.5,64.5,65.5,66.5]",problem8676,8519.0," when 72 % with 1 % chance , when 13 % when ... so they are all wins . Okay , well , I am going to go with this one , I think , because , oh wait , they are all , all the win amounts are less . I mean , obviously they are more than , oh no , I cannot change . You cannot change . Huh ? You , I , you cannot change your answer , okay . Well , I would like , I think , in the end , to go with the other one , although it is a 1 % chance . Like , the 99 % is higher , like it is a dollar more than the 12 , and like , although it is 1 %, like , I do not know . Maybe at the same time this one could be worth it , like , you know , you have , yeah , I guess it is 1 %, is it really , one and a half , is it really worth it ? I do not know . I guess knowing I cannot change my answer , it is hard to reason with this one .",212.0
35,73141,1.0,"[20,80]","[87,-23]","[90,5,2.5,1.25,0.625,0.3125,0.3125]","[2,15,17,21,29,45,77]",problem2874,15609.0," All right win 87 lose 23 win 2 win 5 or 1 15 When 17 when 21 win 29 ? Well , they are all okay that one has lost and this one  s all wins and I say Not the wind ",42.0
36,73141,1.0,"[20,80]","[24,18]","[99,1]","[24,56]",problem7738,7833.0," So , when 24 with 20 , when 18 and 80 , when 24 , 99 , then yeah . Higher amount , slight chance , but it is the same amount , like for your 20 %, and then it is the 18 , or 8 . The 1 % amount , or the lower chance , is a higher amount . So , why not ?",68.0
37,73141,1.0,"[25,0.58594,4.10156,12.30469,20.50781,20.50781,12.30469,4.10156,0.58594]","[-6,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5]","[20,80]","[79,9]",problem5044,29990.0," I am not . Lose 6 with 25 when they are all really close . Or when 79 . Oh , like this one , like you are high . Hmm . So you lose 6 , you could with 25 %. Then also the 20 % ones are higher . I guess there is , yeah , there are two . Or you , but then also this one  s higher than . I am going to say because that one , like the loss is the highest chance you can win either or with this one .",99.0
38,73141,0.0,"[1,99]","[81,28]","[99,1]","[24,33]",problem11055,9075.0," So , win 81 % chance . So it is win - win again , but like , it is around tire . So why would not you take the risk ?",32.0
39,73141,0.0,"[80,10,5,2.5,2.5]","[11,59,57,53,45]","[90,10]","[28,14]",problem10527,8963.0," Okay , I will win again 90 % for 28 with 10 % and again like yeah this one  s higher but lower chance like the chance that you win it is still greater and the amount is still greater than the amount that is lower I guess but yeah it is possible you win less with like the higher chance but like I do not know I guess yeah we thought not like yeah cannot change we figured that one out earlier ",83.0
